HeatNo,Current1,Current2,Current3,Voltage1,Voltage2,Voltage3,MVATot,MWTot,MVARTot,PFTot,ZFeedback1,ZFeedback2,ZFeedback3,RWI1,RWI2,RWI3,NeutralCurrent,NeutralVolts,PrimaryVolts,VoltageLineToLine12,VoltageLineToLine23,VoltageLineToLine31,PhasorAngleV1I1,PhasorAngleV1I2,PhasorAngleV1I3,PhasorAngleV1V2,PhasorAngleV1V3,CurrentLoadPercent1,ActReaTap_Px3,ActualCHRG_PX3,ChargeWt1Tons,ChargeWt2Tons,ChargeWt3Tons,Ontime_PX3,OffTime_PX3,MWH_PX3,RegOut1,RegOut2,RegOut3,ChargeNumber,CIcounter1,CIcounter2,CIcounter3,SF1,SF2,SF3,MeanSF1,MeanSF2,MeanSF3,MeanCurrent1,MeanCurrent2,MeanCurrent3,MeanVoltage1,MeanVoltage2,MeanVoltage3,MeanTotMVA,MeanTotMW,MeanTotMVAR,MeanTotPF,I2H1,I2H2,I2H3,HeatRWI1,HeatRWI2,HeatRWI3,TransformerTap,HeatMWHPLC,ChargeNumb,PwrOnTime,TapTapTime,Ph1Pressure,Ph2Pressure,Ph3Pressure,PanelTemp1A,PanelTemp2A,PanelTemp2B,PanelTemp3A,PanelTemp3AEast,PanelTemp3C,PanelTemp4A,PanelTemp4C,PanelTemp5D1,PanelTemp5D2,PanelTemp6A,PanelTemp6C,PanelTemp7A,PanelTemp7E,PanelTemp8A,PanelTemp8B,PanelTemp9A,TempSumpN,TempSumpS,RoofInlet,RoofOutlet,CarbInject,HeatWt,OperKwhPerTon,HeatAvgMW,HeatI2HperMWH,HeatAvgI2H,ValidTempSample,ValidPPMSample,ValidCarbonSample,Charge_Carb,TotScrapWt,B1_GasCns,B1_O2MainCns,B1_CarbonCns,B2_GasCns,B2_O2MainCns,B2_CarbonCns,B3_GasCns,B3_O2MainCns,B3_LimeCns,TotalGasCns,TotalO2Cns,TotalCarbonCns,AdditionsCarbCharg,AdditionsLimeInj,AdditionsCarbInj,NCCcounter1,NCCcounter2,NCCcounter3,TotalCurrent,TempSumpNAvg,TempSumpNMax,TempSumpSAvg,TempSumpSMax,MWH1
29618,34.3876899224806,34.5512093023255,33.4911007736434,283.789364303179,289.494376528119,308.040831295842,29.1428850855746,24.5344498777506,15.4857823948655,0.874749386552567,11.8852092465116,11.0921239875969,13.4367286542636,1139.47596899225,1271.90387596899,1289.20465116279,0.13336185819071,241.490464547677,13.9669302325582,490.959413202932,494.058924205379,493.07946210269,2.23800733496332,20.9432518337408,11.4337652811736,18.6935941320293,9.43227383374083,7417.68337408313,5,2,31.6,29.2,0,42.8,20,22.8,3589.4483538516,2879.10617057809,3981.69430509268,1.64180929095354,4,1,3,316.463325183374,299.019559902201,327.20293398533,136.313178294574,113.756589147287,147.237209302326,26.5327017102689,26.9726405867971,26.0106601454767,285.707212713937,288.142053789732,309.322004889975,28.7529584339853,24.2400488997555,15.2424327627139,0.874886429217604,866,875,835,349,387,412,6,22.8,1,0,0,12542.4168704156,12975.837408313,12799.7298288509,93.380195599022,91.6308068459658,88.638141809291,90.6063569682152,94.9376528117359,82.6124694376528,93.8557457212714,89.4718826405868,90.1723716381418,90.8312958435208,0,0,97.1882640586797,90.4449877750612,91.9621026894866,87.3740831295843,89.9303178484108,89.0036674816626,104.244498777506,83.4645476772616,89.5427872860636,590,60.8,375,31.96262,37.66082,858.6667,2999,650.1,0.42,1245,49.9053789731053,5826.842,19734.06,469.0422,5657.104,19605.54,411.1187,4226.159,9014.554,3716,15710.1,48354.15,1322.94520415648,1245,3716,1470.161,22,0,0,80.7808435195604,89.0036674816626,97,104.244498777506,112,9
29619,32.974751537267,33.7958540341615,32.7526863354037,273.370512820513,281.15442890443,291.484498834498,27.2982634032634,23.5188344988345,13.6335081573427,0.89558274965035,13.2745496521739,11.8605744782609,12.897965818323,1147.04037267081,1329.90838509317,1341.37111801242,0.126666666666668,220.847552447552,13.9750310559007,471.608275058274,474.474475524476,475.548251748251,2.00080419580419,19.8449300699301,10.7561188811189,17.8751981351981,9.07123542890442,6766.91491841492,5,2,32,28.5,0,42.5,13.7,23.1,3597.2628278514,3219.10741722653,3541.30429688408,1.62587412587413,7,1,3,349.017482517482,331.219114219114,342.016317016317,129.55900621118,108.458074534162,123.622670807453,25.1819463869464,25.7287062925408,24.6135897424241,270.79463869464,281.544522144523,293.27564102564,27.4862820512821,23.6202913741259,13.8117365967249,0.894262468648019,852,872,806,350,415,447,6,23.1,2,42.5,56.2,12854.6386946387,12932.5034965035,12988.2878787879,93.8321678321679,92.6025641025641,89.7016317016317,91.1188811188811,97.2995337995338,84.1013986013986,95.3496503496504,90.5641025641026,90.5512820512821,93.458041958042,0,0,102.236596736597,91.2634032634033,91.988344988345,88.1456876456877,91.1118881118881,90.1759906759907,106.918414918415,84.6305361305361,90.2738927738928,466,60.5,381.8182,32.61176,36.50793,843.3333,2950,393.2,0.68,1289,49.4454545454546,5914.641,20305.92,476.1064,5742.773,20085.09,429.4846,4272.411,9177.344,3766,15929.83,49568.36,1392.06024242424,1289,3766,1371.591,39,0,0,74.7187062797202,90.1759906759907,98,106.918414918415,115,8.599999
29620,33.915316665,34.4207,32.8893333116666,220.651692307693,226.739179487181,242.066358974357,22.2997743589744,18.8993948707692,11.696758974359,0.906056922358974,11.68711662,11.62693328,14.1541666316667,1123.91666666667,1241.2,1143.69166666667,0.104851282051283,194.411487179486,13.9840833333333,382.506051282047,386.059384615384,384.596615384615,1.68681025641026,16.1788923076923,8.78723076923078,14.6866051282051,7.41635897333333,5645.5958974359,5,2,27.3,23,0,39.4,24.6,21,2859.25168712861,3025.97859818247,3538.49443248752,1.73128205128205,3,4,10,461.498461538462,453.769230769231,474.060512820513,125.383333333333,112.658333333333,145.168333333333,20.7398153846153,21.1213948697434,20.2366358974358,222.054974358976,227.32594871795,242.634358974358,22.2938461507692,18.9053948717949,11.6775282051282,0.906349536923077,796,817,771,327,357,379,6,21,2,39.4,64,13336.4041025641,13179.038974359,13915.7333333333,94.5528205128205,93.014358974359,89.9425641025641,91.7538461538462,98.4769230769231,84.5312820512821,94.8871794871795,90.68,91.0071794871795,93.065641025641,0,0,102.050256410256,91.2964102564103,91.4553846153846,88.44,91.4964102564103,90.3261538461539,106.194871794872,83.6133333333333,90.6984615384616,980,50.3,417.495,31.9797,37.84127,794.6667,3008,1132.2,0.23,1382,44.7997948717951,5566.144,20172.73,460.5659,5375.271,20040.92,394.1653,4082.344,8625.445,3722,15023.76,48839.09,1514.49066564102,1382,3722,1834.731,18,0,0,62.3157333189742,90.3261538461539,97,106.194871794872,117,7.7
29621,33.2749470899471,34.6522222222223,32.9489021164021,250.864168190131,256.849542961611,265.850182815354,24.7586928702011,20.6854844606856,13.4386563053016,0.884253106672759,14.8770237486773,11.242923223545,12.7003174404762,343.366402116402,1242.07407407407,1119.54100529101,0.115886654478977,230.927513711151,13.9530158730159,426.181809872026,431.174771480803,432.079981718462,1.91053016453382,18.5217276051188,10.0140585009141,16.6759323583181,8.35361059872028,6240.73308957953,5,3,30.5,29.1,6.4,50,27.6,25.9,4164.38033901589,3144.62422583035,3670.8377053006,2.25685557586837,30,21,5,431.336380255942,398.169104204753,411.326325411335,172.44708994709,130.656084656085,150.058201058201,22.9220383903108,23.8219195612432,22.7506855575869,251.842230347351,256.674131627059,266.716270566725,24.7033820840951,20.674524678245,13.3543418647166,0.885429889122485,1019,1047,961,363,450,470,6,25.9,3,50,77.6,12681.0091407678,12840.8720292505,12617.8756855576,94.0886654478976,92.3903107861061,89.3491773308958,91.6919561243144,98.445155393053,85.5786106032907,97.2787934186472,91.5027422303474,90.9149908592322,92.5831809872029,0,0,100.697440585009,92.7568555758684,90.8930530164534,87.8610603290677,91.3665447897624,89.6316270566728,102.382084095064,83.3765996343693,89.8893967093236,558,66,392.4242,31.08,38.95753,1009,2997,583.8,0.47,880,54.9691956124314,7187.401,19977.51,351.782,6939.955,19810.77,289.6196,4800.378,10529.28,3827,18927.73,50317.56,1102.88741517366,880,3827,1199.402,98,0,61,69.7213345521025,89.6316270566728,99,102.382084095064,115,8.8
29622,33.0888461538461,33.7572189349112,32.2302810650887,245.183417085427,253.855175879398,263.5416080402,24.1950150753769,20.4366834170855,12.7894673346734,0.894267435376884,12.7781656360947,11.9627662411242,12.8903254156805,980.180473372781,1217.77514792899,1341.33284023669,0.121417085427136,216.232663316582,14.0132396449704,423.672160804018,426.755075376883,424.899597989949,1.82911557788944,17.9682914572864,9.87075376884421,16.2909648241206,8.20495476984925,6070.48542713568,5,3,30.3,25.8,6.2,44.7,25.6,23.5,3610.71340973965,3128.90578448422,3384.06584477957,2.2391959798995,5,4,2,418.337688442211,415.636180904523,415.705527638191,145.390532544379,137.261834319527,142.023668639053,22.5678391949749,23.0198793959799,22.1590251246231,247.51175879397,252.670954773871,262.067336683418,24.3030854271357,20.4964422100502,12.8778693467337,0.893274370854272,883,906,839,354,395,428,6,23.5,3,44.7,70.3,12500.951758794,12898.5849246231,13181.4824120603,92.6844221105528,91.7236180904523,88.6060301507538,91.5849246231156,93.4673366834171,83.148743718593,97.3788944723618,90.756783919598,91.6643216080402,91.9758793969849,0,0,97.9376884422111,93.7758793969849,90.8904522613066,87.3396984924623,90.572864321608,88.905527638191,101.127638190955,83.191959798995,89.2140703517588,383,62.3,377.207,31.54362,37.2766,876,2986,529.4,0.52,913,51.8168844221112,5912.599,20560.09,412.5315,5722.218,20393.18,358.8457,4535.949,10482.29,3853,16170.77,51435.55,1045.65674854271,913,3853,1154.377,19,1,0,67.3272663316585,88.905527638191,99,101.127638190955,111,6.5
29623,34.2888888888889,34.7749365079365,33.4738412682539,269.75347467609,277.751354534747,290.134864546525,27.8241107184923,23.5987279151944,14.5614016489988,0.887430858892815,11.3153015301587,11.1326983825397,13.2995555349206,1086.73333333333,1316.64603174603,1328.34920634921,0.128056537102475,222.943816254416,14.0287460317461,466.974911660776,470.786925795053,467.730388692579,2.02574793875147,19.6605653710247,10.7216961130742,17.7110482921084,8.87498232979977,6976.63722025913,5,2,32.1,28.2,0,41.7,13.8,22.9,2898.38408932117,2807.85878010326,4416.20488407479,1.69493521790342,5,3,15,345.460541813899,332.294464075383,356.151943462897,118.1,103.269841269841,130.590476190476,25.3490106007067,25.8565371012956,24.875394581861,270.043227326267,275.754416961131,289.737455830388,27.8034864546525,23.5881861012956,14.5401648987043,0.887445581507656,858,881,837,362,398,419,6,22.9,2,41.7,55.5,12677.8928150766,13303.0341578327,13448.5053003534,93.1896348645465,92.3639575971732,89.2673733804476,92.24617196702,93.962308598351,84.5135453474676,95.7726737338045,90.8174322732627,93.0259128386337,92.8904593639576,0,0,97.0518256772674,94.6855123674912,93.2131919905772,88.0188457008245,91.0871613663133,89.5630153121319,104.10011778563,82.6148409893993,89.8645465253239,442,60.3,379.7678,32.94964,37.49636,858.6667,2983,533.1,0.51,904,50.5577149587754,5974.238,19795.2,339.0669,5788.535,19570.91,278.3176,4174.837,9157.002,3823,15937.61,48523.11,978.28074475854,904,3823,1059.385,0,0,0,76.1034393392225,89.5630153121319,98,104.10011778563,114,6.4
29624,33.8641226575809,34.8666269165247,33.1594037478706,268.371484375001,281.075520833334,301.597005208332,28.2786458333333,24.28875,14.2835026041667,0.893002732291666,10.8440544446337,11.0473082981261,12.2292333662692,1124.6933560477,1283.4139693356,1515.29642248722,0.131341145833334,212.548046874999,14.0328620102215,474.674739583332,479.917838541666,478.396614583332,2.015703125,20.1429166666667,10.98015625,17.99671875,9.16463541406251,7042.0859375,5,2,30.2,21.1,0,38.9,11.2,21.3,2844.99592311824,2973.0204183543,3247.61271753045,1.66536458333333,2,3,2,313.313802083333,309.549479166667,318.04296875,105.415672913118,99.0868824531517,108.981260647359,25.8870833333203,26.4809114583333,25.4255468736979,269.687500000001,280.875911458334,300.015755208334,28.2793359361979,24.3031510416667,14.2667968736979,0.893187107031251,771,810,748,324,360,419,6,21.3,2,38.9,50.1,12295.1315104167,12862.5481770833,13382.484375,94.3541666666667,94.0013020833333,90.60546875,93.31640625,98.5247395833333,86.890625,97.6770833333333,92.62890625,93.234375,95.22265625,0,0,104.404947916667,97.24609375,94.9947916666667,89.20703125,92.3958333333333,90.8177083333333,103.841145833333,84.0833333333333,91.2447916666667,746,51.3,415.2047,32.85347,36.44757,776.3333,3016,533.1,0.51,972,44.4725260416664,4916.431,17232.68,334.8286,4774.08,17029.64,278.3176,3580.008,7709.889,3739,13270.52,41972.21,902.035439592444,972,3739,1359.146,4,0,0,77.8878255208332,90.8177083333333,98,103.841145833333,113,7.3
29625,32.2973676666667,33.1923175965665,31.903605148784,281.456795580111,287.605414364642,301.302872928175,27.2989060762431,23.1414806629834,14.3094696132597,0.882620991933703,14.1477395708154,12.1865092632332,13.2524177095851,979.247496423462,1253.5364806867,1295.83118741059,0.128099447513813,244.110828729281,14.022217453505,483.237016574583,486.891160220993,486.792928176795,2.10146961325967,20.5434917127072,11.1624640883978,18.4310386740332,9.29237568839779,6765.31933701657,5,3,29.8,24.9,9.400001,46.3,13,24.1,4421.4152434097,3321.89232656545,3401.78565727682,2.24419889502762,11,6,2,339.298342541436,320.697237569061,331.659668508287,138.586552217454,122.904148783977,136.519313304721,25.4425856342541,25.812364639779,24.8351049723757,279.060883977901,288.892707182321,300.413259668509,27.5583535900553,23.3397458552486,14.4857127060774,0.882210051933702,906,912,843,360,429,448,6,24.1,3,46.3,59.3,12331.1922651934,12838.1889502762,13309.2563535912,93.0011049723757,93.3425414364641,89.4265193370166,91.7933701657459,98.3911602209945,85.7182320441989,96.0685082872928,91.553591160221,91.9259668508287,93.339226519337,0,0,102.534806629834,94.4906077348066,94.046408839779,88.3226519337017,90.8530386740332,89.5911602209945,102.00773480663,83.1436464088398,89.9911602209945,418,64.1,375.975,31.2311,36.80498,887,3099,628.2,0.47,712,52.7428729281762,6362.35,21068.63,374.386,6158.696,20943.31,324.939,4700.665,10861.48,3865,17221.71,52873.42,853.619602430935,712,3865,1117.325,51,0,0,75.2359668486193,89.5911602209945,96,102.00773480663,112,6.9
29626,33.6315373961219,34.115595567867,33.112756232687,273.833126293996,278.144927536232,291.986645962733,27.5397619047619,23.4761283643892,14.278198757764,0.889280640269152,11.7806370470914,11.1287118490305,12.3707063462604,1087.94736842105,1244.74515235457,1364.98753462604,0.128343685300208,224.522463768116,14.0774515235457,469.870496894409,472.808385093168,472.210662525879,1.97324016563147,19.7623706004141,10.7725776397516,17.8877225672878,8.97413043064183,6819.38302277433,5,3,30.6,21.1,12.7,47.7,15.9,26.1,2611.89726550527,2313.88884142019,3138.51781432432,2.19668737060041,2,2,2,340.533126293996,334.341614906832,339.315734989648,120.256232686981,105.684210526316,117.645429362881,25.2998550714286,25.9595445124224,24.9705072453416,272.629192546584,275.503105590062,295.259834369566,27.7155175962733,23.5981366449275,14.4146790879917,0.888809728881988,957,994,926,403,429,497,6,26.1,3,47.7,63.6,12540.1511387164,13150.9513457557,13508.2049689441,92.5527950310559,95.5113871635611,88.7422360248447,91.1107660455486,97.01966873706,84.2846790890269,94.3426501035197,90.5579710144928,91.1728778467909,92.8105590062112,0,0,95.5538302277433,93.3737060041408,92.435817805383,87.5517598343686,90.0351966873706,89.0766045548654,100.315734989648,82.8561076604555,89.527950310559,504,64.4,405.2794,32.83018,36.7433,959,3113,606.6,0.49,1173,51.318426501036,6179.144,22397.34,480.3447,5915.833,22074.46,422.4209,4847.75,10993.09,3618,16942.73,55464.88,1307.29929296067,1173,3618,1406.766,8,0,0,75.4017184265012,89.0766045548654,96,100.315734989648,109,7.1
29627,34.1510303030303,34.7866515151515,33.0768484848485,261.521404682275,275.234559643257,288.896989966554,27.4732887402453,23.5154849498328,14.049375696767,0.89412084637681,12.0416666090909,11.2074999515152,12.4085454151515,980.762121212121,1326.18939393939,1471.53484848485,0.129175027870681,212.47558528428,14.0572424242424,459.930546265328,465.155295429208,462.568561872909,1.94676700111483,19.4604124860647,10.6115496098105,17.4686176142698,8.82351170457079,6863.18394648829,5,2,31.7,28.5,0,43.7,15,24.1,3278.60765481193,2689.71734305338,2998.57360544384,1.72240802675585,5,2,0,352.734671125975,340.31884057971,348.133779264214,120.956060606061,105.272727272727,114.656060606061,24.8893868439242,25.4459531761427,24.4266555183946,264.766666666668,273.232664437013,288.404682274248,27.3981716833891,23.4626086956522,13.987781490524,0.894061313600893,878,901,832,368,413,465,6,24.1,2,43.7,58.7,12428.8004459309,12825.9409141583,13147.5808249721,93.1538461538461,95.2129319955407,89.4136008918618,92.0345596432553,97.8428093645485,85.3946488294314,96.0066889632107,91.4626532887402,91.8606465997771,94.7480490523969,0,0,98.3088071348941,93.4804905239688,92.6477146042364,88.1928651059086,90.6555183946488,89.7190635451505,100.931995540691,82.9208472686734,90.1070234113712,529,60.2,400.3322,33.08924,36.11341,870.3333,3069,680,0.42,1175,51.1755852842805,6006.151,21455.67,399.8164,5818.537,21352.22,347.5435,4274.563,9309.651,3625,16099.25,52117.55,1300.1931393534,1175,3625,1276.36,28,0,0,75.0808361204019,89.7190635451505,96,100.931995540691,109,7.2
29628,34.1751603053435,34.6750839694657,33.3752519068703,280.130274135877,288.577711561383,307.76495828367,29.221799761621,24.9196662693683,15.0675566150179,0.884847673539929,11.499709870229,11.123541940458,12.7356488335878,1083.46564885496,1304.3679389313,1445.39847328244,0.131144219308702,228.45137067938,14.0730229007634,487.965554231227,492.830870083431,491.208939213349,2.09368295589988,20.5979141835519,11.2864600715137,18.4742789034565,9.329439806913,7282.94278903457,5,2,31,29.4,0,43.4,13.9,23.8,3019.08641577139,2616.59872860795,2844.037105508,1.69725864123957,2,1,1,312.271752085816,299.80810488677,319.26579261025,118.474809160305,105.421374045802,126.090076335878,26.3381764004767,26.8688200238379,25.92442193087,282.501668653159,289.269368295591,307.047079856974,29.0173420738975,24.8274612634088,14.8320738951132,0.886740045411204,865,892,835,372,410,455,6,23.8,2,43.4,57.3,12093.579261025,12614.5733015495,12866.6054827175,92.4576877234803,93.6007151370679,88.8843861740167,91.8951132300358,98.2359952324196,87.3051251489869,94.2967818831943,90.5840286054827,91.2419547079857,93.26936829559,0,0,98.1775923718713,92.4624553039332,92.0965435041716,87.6138259833135,90.1323003575686,88.9725864123957,100.7747318236,83.0798569725864,89.523241954708,540,60.4,394.0397,32.90322,36.30252,864,3044,466.2,0.61,1295,51.258402860549,5916.322,20764.51,381.4504,5770.363,20592.51,329.1772,4211.241,9168.762,3603,15897.93,50525.79,1391.99291179977,1295,3603,1250.628,27,0,0,79.8150655530396,88.9725864123957,95,100.7747318236,109,7.2
29629,33.7206341447155,34.835593495935,33.2463414634146,257.897782963829,267.145974329056,273.39334889148,26.4789614935822,22.9453558926488,13.0246441061844,0.904115867211201,11.9034308406504,11.0099674260163,11.792227604878,1094.9593495935,1393.0406504065,1427.06016260163,0.121855309218204,196.055075845974,14.0272845528455,445.257526254373,450.151108518084,449.705484247373,1.91653442240373,19.0547257876313,10.3436056009335,17.2133955659277,8.69159859743291,6557.70945157526,5,2,31.6,21.8,0,40.8,34.1,22.3,2661.0031211217,2033.69353644156,3008.4070309017,1.66511085180863,5,4,3,363.949824970828,348.373395565928,355.970828471412,112.733333333333,93.6406504065041,103.69756097561,24.4846441061844,24.9992882135356,23.9257759626488,256.403967327889,269.395565927656,273.579929988332,26.5776662775846,22.9748774784014,13.1582263710618,0.902659040606767,836,857,786,339,416,418,6,22.4,2,40.8,74.9,12936.1656942824,12573.1388564761,12800.7677946324,91.487747957993,92.2905484247374,87.8109684947491,89.879813302217,96.1995332555426,84.3640606767795,93.4585764294049,89.3535589264878,89.1096849474912,91.1026837806301,0,0,102.567094515753,90.3908984830805,91.3535589264878,86.7724620770128,88.901983663944,87.8693115519253,98.6627771295216,81.8424737456243,89.3990665110852,601,53.4,417.603,32.79412,37.05531,826.3333,3074,1008.2,0.27,1252,46.0275379229879,5153.722,19487.9,412.5315,5034.765,19410.15,360.2583,3819.983,8153.199,3643,14008.47,47051.25,1492.49385647608,1252,3643,1373.79,4,0,0,73.0677012823804,87.8693115519253,95,98.6627771295216,108,8
29630,32.8480253878703,33.4975881523272,32.6277291960508,282.435668103449,288.107543103449,288.157004310344,27.1306788782328,22.9699245689655,14.1759482758621,0.882281248168103,14.7543300098731,12.4644428335684,12.9528208476728,827.770098730607,1302.55994358251,1209.60366713681,0.127025862068966,248.422521551723,14.0302679830748,477.394612068965,479.024461206896,479.307758620689,2.13112068965517,20.4138577586207,11.1128879310345,18.4502586206897,9.2374030086207,6782.5786637931,5,3,31.6,26.5,6.1,47,14.2,24,4121.40015831791,3871.69809887369,4043.44496763224,2.32219827586207,7,5,5,368.103448275862,349.337284482759,342.696120689655,171.35119887165,146.521861777151,147.997179125529,24.7218534482758,25.4084590517242,24.4987931023706,280.585560344828,290.288793103449,292.876724137931,26.8417995689655,22.7125,14.0241702564655,0.881264438146551,913,932,862,362,440,437,6,24,3,47,61.2,13112.0700431034,12627.6961206897,13163.2618534483,90.1778017241379,90.645474137931,86.9105603448276,88.3868534482759,93.7855603448276,81.614224137931,92.0118534482759,88.2844827586207,87.7532327586207,90.0301724137931,0,0,97.8480603448276,88.354525862069,96.2381465517241,85.8879310344828,87.8394396551724,86.9396551724138,99.1821120689655,82.2866379310345,87.7877155172414,412,64.2,373.8318,30.6383,37.59722,902.3333,3095,652.5,0.45,727,54.8545258620684,7051.633,21971.28,347.5437,6824.4,21756.26,296.6836,4948.07,11528.72,3916,18824.1,55256.27,873.367831788788,727,3916,1056.227,9,44,0,75.6304633620693,86.9396551724138,95,99.1821120689655,112,6.4
29631,33.6945690834473,33.8359370588235,32.8164569083448,263.041865079366,274.875992063493,275.985416666665,26.1948214285714,22.3579464285714,13.440109125,0.893965474503967,12.6669903652531,12.3085909165527,12.4518741162791,1072.09302325581,1335.57455540356,1317.54856361149,0.136071428571429,216.810019841269,14.0231600547196,454.566666666665,457.347619047618,455.01111111111,2.03547619047619,19.1255654761905,10.6133134920635,17.5505853174603,8.9035119047619,6626.20238095238,5,3,31.5,28.2,5.8,48.3,20.9,25.7,4387.51868906577,3365.52361331388,3824.96555764066,2.16071428571429,10,3,3,375.276785714286,367.62996031746,368.957341269841,142.789329685363,129.746922024624,131.946648426813,24.1034424603175,24.4355952361111,23.6170833323413,264.759226190477,274.729166666668,278.952976190477,26.0073511894841,22.2410714285714,13.279732139881,0.894405056845238,969,974,912,390,464,464,6,25.7,3,48.3,69.2,12929.0099206349,12807.4295634921,12935.4275793651,90.9355158730159,91.4077380952381,87.8482142857143,89.5674603174603,96.3621031746032,82.0357142857143,93.3819444444444,89.3799603174603,88.860119047619,90.8700396825397,0,0,99.3125,89.75,98.7321428571429,86.8561507936508,88.8144841269841,87.8859126984127,100.895833333333,82.4890873015873,88.6924603174603,611,65.5,392.3664,31.92546,37.02983,951.6667,3015,487.4,0.57,987,53.1665674603175,6013.649,21205.12,456.3276,5771.981,20988.59,404.0549,4782.174,10767.68,3747,16567.8,52961.38,1203.3601203373,987,3747,1471.383,5,19,0,72.7866864980162,87.8859126984127,95,100.895833333333,110,8
29632,33.5064696969697,34.4043787878788,32.8170454545454,257.454130434784,265.980108695653,281.84554347826,26.3237173913044,22.6650760869565,13.2103152173913,0.900298259347827,11.9538484393939,11.7125454166667,12.5694393742424,1156.67727272727,1283.76515151515,1479.21666666667,0.125978260869566,203.662391304347,13.9946666666667,448.776956521737,453.792499999998,452.95358695652,1.86234782608696,18.8864891304348,10.3110217391304,17.0612934782608,8.63980434239131,6560.84239130435,5,2,32.2,29.1,0,43.8,16.5,23.9,3446.79495703111,3468.09005011744,3230.2135449956,1.70760869565217,6,10,4,365.540217391304,361.366304347826,363.535869565217,116.193939393939,110.712121212121,112.9,24.1784673902174,24.6235108695652,23.6801413032609,257.217065217392,267.803152173914,280.756413043479,26.4119456521739,22.7657826076087,13.22304347825,0.901129127934781,873,905,832,367,415,467,6,23.9,2,43.8,60.3,13049.5554347826,12905.0326086957,13266.1347826087,89.1554347826087,89.4641304347826,86.2173913043478,88.2380434782609,92.379347826087,80.5097826086957,91.2880434782609,87.4630434782609,87.429347826087,89.6717391304348,0,0,98.3771739130435,89.1108695652174,95.770652173913,85.025,87.4826086956522,86.3934782608696,100.216304347826,80.8347826086957,86.825,477,61.3,389.8858,32.73973,36.40167,870,3076,667.9,0.43,869,51.7148913043483,6385.887,21399.95,408.2932,6162.03,21080.24,258.5388,4568.135,9841.925,3717,17116.05,52322.12,1038.84483391305,869,3717,1143.832,4,3,0,72.2844456521744,86.3934782608696,94,100.216304347826,110,7.6
29633,33.5337412587413,34.2949125874126,32.7473951048951,213.483177570096,220.107995846316,228.096053997921,21.5479335410177,18.5816822419522,10.7990031142264,0.917916820456905,12.6388286311189,11.7459265122378,12.9719230506993,848.627622377622,1323.91433566434,1314.78496503497,0.108276220145379,171.539356178607,13.9762587412588,368.703946002074,372.558982346831,371.373312564899,1.64166147455867,15.6223260643821,8.51794392523365,14.2027518172378,7.16668743198338,5430.83177570094,5,2,32.4,16.7,0,37.8,38.2,20.5,3577.89543743543,3365.8715805869,3697.11458326469,1.71339563862928,2,3,3,476.641744548287,468.448598130841,478.460020768432,115.550699300699,105.256993006993,117.847902097902,19.9030321910696,20.3916095534787,19.6231983364486,214.789615784011,220.034787123575,227.816510903429,21.6394392523365,18.6585773624091,10.8514953271028,0.91843592741433,755,781,726,315,361,379,6,20.5,2,37.8,76,13283.3312564901,13033.0425752856,13023.6490134995,88.4932502596054,88.3011422637591,85.6635514018692,87.5960539979232,93.7995846313603,80.5233644859813,94.717549325026,88.0716510903427,87.3094496365524,88.9283489096573,0,0,96.0882658359294,88.9179646936656,91.6043613707165,84.6334371754933,87.2949117341641,85.803738317757,96.9158878504673,79.9709241952233,86.5929387331257,526,49.1,417.5153,32.53968,36.78049,754,3028,1288.2,0.21,957,43.6433021806846,5466.309,18823.77,353.1948,5221.987,18577.85,322.1135,4020.124,8548.555,2975,14708.42,45950.18,998.647196053992,957,2975,1201.308,5,2,0,59.7740706126687,85.803738317757,95,96.9158878504673,105,6.9
29634,32.6300121953602,34.1247130647131,32.4354700854701,273.738883632925,281.511163670768,292.844749290443,26.5388174077578,22.0492904437086,14.4384957379376,0.868555343330179,16.5829181269841,12.2489498840049,13.6231867594628,611.084249084249,1178.16605616606,1125.26495726496,0.133207190160833,254.559318826869,13.9480708180709,469.36026490066,473.901702932827,474.615894039733,2.33175023651845,20.8106622516556,11.3095080406812,18.5811258278146,9.37576157899717,6776.16272469253,5,3,28.8,27.2,6.1,54.2,214.9,26.7,5034.44238180958,4536.06001119169,4539.92491335118,2.19016083254494,29,24,7,369.597918637654,330.149479659413,338.488174077578,185.129426129426,131.501831501832,146.656898656899,25.3300094607285,26.3443424787133,25.2820529791864,275.133017975404,282.370955534533,290.94257332072,26.5711825912962,22.1227530728477,14.3935477738884,0.870510122327341,1113,1145,1054,354,467,481,6,26.7,3,54.2,269.1,12852.853358562,13093.2242194891,12584.7029328288,85.9621570482498,85.8940397350994,83.7417218543046,85.4777672658467,92.0586565752129,79.8968779564806,92.2857142857143,85.112582781457,84.6717123935667,85.6225165562914,0,0,92.7038789025544,85.8211920529801,89.9006622516556,82.8694418164617,85.3774834437086,82.8666035950804,90.0501419110691,79.6263008514664,85.9252601702933,685,62.1,429.9517,29.55719,41.34832,1104,2992,532.4,0.52,719,51.2068117313144,5236.189,20249.38,542.5068,5064.751,20368.79,526.9666,4382.906,9519.907,3852,14683.85,50138.07,1162.57321419111,719,3852,1754.473,43,0,0,76.8700945960271,82.8666035950804,94,90.0501419110691,106,9.099999
